4	4	[1.1853784652366122969803765564100904747521058373526 +/- 3.19e-50]	[9.9848443015697523127e-26 +/- 2.42e-46]
4	5	0	0
4	6	[-0.11190344934987326671991868504462525550398213258211 +/- 1.67e-51]	[9.1795726147001649241e-26 +/- 1.36e-46]
4	7	0	0
4	8	[-0.20104459667831732633031075923004727034279815228930 +/- 3.57e-51]	[6.3858300485069610900e-26 +/- 4.30e-46]
4	9	0	0
4	10	[-0.040165525636778243146741380405062769514064124068318 +/- 4.82e-53]	[5.8255416868702346746e-26 +/- 1.11e-46]
4	11	0	0
4	12	[0.081023635516640938003169930870646943222483518207012 +/- 2.10e-53]	[1.0366208840992246886e-25 +/- 3.51e-46]
4	13	0	0
4	14	[-0.070513083635145883397884423222130896110195633947894 +/- 4.72e-52]	[1.5278136181602124926e-25 +/- 3.41e-45]
4	15	0	0
4	16	[0.021526486203792784403457340802771936098965584304951 +/- 7.47e-53]	[1.8168506610891272098e-25 +/- 2.49e-45]
4	17	0	0
4	18	[0.027838520872569286182159248733994462519383426331819 +/- 2.11e-52]	[1.5875491453171714735e-25 +/- 2.57e-45]
4	19	0	0
4	20	[-0.036484682885561508213833916554550989444473094672720 +/- 2.77e-52]	[6.3143887364813859891e-26 +/- 4.65e-46]
4	21	0	0
4	22	[0.024738739004560925723241007020331033819475953732868 +/- 6.99e-53]	[9.0863233142091628941e-26 +/- 8.78e-47]
4	23	0	0
4	24	[-0.0020426566621801588635177956189515001035570859044473 +/- 4.56e-53]	[2.0628656145485590946e-25 +/- 1.45e-45]
4	25	0	0
4	26	[-0.015019664182916549050626569829390404579132571656953 +/- 3.94e-52]	[1.9055263690743453734e-25 +/- 4.13e-45]
4	27	0	0
4	28	[0.016824439527843641693957482827088660489239637674735 +/- 1.86e-52]	[2.7442065020952472175e-26 +/- 2.47e-46]
4	29	0	0
4	30	[-0.0094013332942056908353536797013785053190563277545931 +/- 6.59e-54]	[2.1395178632245542412e-25 +/- 3.93e-46]
4	31	0	0
4	32	[-0.00044781574385994763724651634892129615984304785758406 +/- 4.90e-54]	[2.1765801355181115509e-25 +/- 3.34e-46]
4	33	0	0
4	34	[0.0070918562552620562456725649321008488225563943136648 +/- 4.75e-53]	[6.3068476037097422161e-26 +/- 7.98e-47]
4	35	0	0
4	36	[-0.0074797185399545832722404427878048511248374974906956 +/- 3.15e-53]	[2.8578688399929565017e-25 +/- 4.86e-45]
4	37	0	0
4	38	[0.0036725980690726224125789115625880563952201818739301 +/- 9.64e-54]	[7.1289405167880032736e-26 +/- 2.62e-46]
4	39	0	0
4	40	[0.00039106229294060630622346990388038570082777097368329 +/- 9.48e-55]	[2.9585151193251948644e-25 +/- 1.89e-45]
4	41	0	0
4	42	[-0.0024137567098875985685721875757620201191495347919626 +/- 1.08e-53]	[1.1209779830736461339e-25 +/- 4.82e-46]
4	43	0	0
4	44	[0.0022436724391501800312562083127055661279079218279819 +/- 8.91e-54]	[3.3496339854705054691e-25 +/- 4.36e-45]
4	45	0	0
4	46	[-0.0010068407633136900666577016373218334550122383980798 +/- 1.44e-53]	[3.4939116722843121205e-26 +/- 1.04e-46]
4	47	0	0
4	48	[-6.3382201878834505429221322601893026328763939161805e-5 +/- 2.32e-55]	[3.7596026097607342642e-25 +/- 4.36e-45]
4	49	0	0
4	50	[0.00045236948318964692736683701057043364180776201412367 +/- 3.52e-54]	[2.5440205327026368436e-25 +/- 4.29e-45]
4	51	0	0
4	52	[-0.00034511095825009604315055285901668063688920037807786 +/- 3.14e-54]	[1.6877446453384864486e-25 +/- 4.38e-45]
4	53	0	0
4	54	[0.00011528557284227827500542680771837741012917149812999 +/- 3.16e-54]	[4.7037064146004434504e-25 +/- 1.10e-45]
4	55	0	0
4	56	[2.9386249884012847130682351022770981633561789623939e-5 +/- 1.14e-55]	[5.1419772111284644354e-25 +/- 1.50e-45]
4	57	0	0
4	58	[-6.8895186131743925147876764128244394348740059812396e-5 +/- 3.57e-55]	[3.8931595420574912581e-25 +/- 3.17e-45]
4	59	0	0
4	60	[5.5182090092121648111516215135301114842582914624935e-5 +/- 3.39e-55]	[2.3174835006247144345e-25 +/- 3.84e-45]
4	61	0	0
4	62	[-3.1366720191593854343820481481037157834892677896685e-5 +/- 2.30e-55]	[1.1468190094355058751e-25 +/- 1.78e-45]
4	63	0	0
4	64	[1.4395989736949549477239166488255143818967980097486e-5 +/- 3.08e-55]	[4.8704578270465183388e-26 +/- 2.17e-46]
4	65	0	0
4	66	[-5.6183768254134439680430767482393959297503569207545e-6 +/- 2.96e-56]	[1.8121635460872188961e-26 +/- 8.00e-47]
4	67	0	0
4	68	[1.9173877413613959343526972450524605149457920744880e-6 +/- 1.53e-56]	[5.9997649352026243388e-27 +/- 5.00e-47]
4	69	0	0
4	70	[-5.8240393683493453855359102840743130169121332135718e-7 +/- 4.85e-57]	[1.7883809124831676713e-27 +/- 1.72e-47]
4	71	0	0
5	5	[0.71102454367877892548638766436935771456600396218155 +/- 3.76e-51]	[1.7178526157144547761e-25 +/- 4.73e-45]
5	6	0	0
5	7	[-0.20062824016234860791026908770743154548813183527645 +/- 2.63e-51]	[1.8877566839978192113e-25 +/- 4.44e-45]
5	8	0	0
5	9	[0.050009026217305969701787805613978815942836828816067 +/- 1.30e-52]	[1.9373468763568628311e-25 +/- 3.48e-45]
5	10	0	0
5	11	[-0.15067400998235915873895718833742162263619471080396 +/- 9.79e-52]	[1.8067633776715955687e-25 +/- 3.79e-45]
5	12	0	0
5	13	[0.038554658895070666794800310251655551364347362260169 +/- 2.44e-52]	[1.4335830968070739980e-25 +/- 8.55e-46]
5	14	0	0
5	15	[0.040498857772728922031855068515312630945018076599879 +/- 1.80e-52]	[6.9965960325025058758e-26 +/- 2.08e-46]
5	16	0	0
5	17	[-0.060594492771069577100034478992574426901231060554842 +/- 1.40e-52]	[6.4569549109833739243e-26 +/- 9.34e-47]
5	18	0	0
5	19	[0.042430959554695302530067107108724589867080700765012 +/- 4.11e-52]	[1.5856226915198393643e-25 +/- 4.45e-45]
5	20	0	0
5	21	[0.00034955604783966193119359344415717535207147725008081 +/- 4.86e-54]	[2.0500206267103983695e-25 +/- 2.03e-45]
5	22	0	0
5	23	[-0.025032801630445353622027358599275298666459865377900 +/- 2.96e-52]	[1.4455663504027779871e-25 +/- 7.65e-46]
5	24	0	0
